WellID,AquiferID,Latitude,Longitude,Altitude,Screened,ScreenTopDepth,ScreenBottomDepth,Penetration,Diameter,Diameter_Flag,AquiferName,Confined,TopDepth,TopDepth_Flag,BottomDepth,BottomDepth_Flag,Kh,Kh_Flag,Ss,Ss_Flag,Porosity,Porosity_Flag,TotalInjection,ElapsedTime,InjectionRate,B,T,S,travelDistance,HydraulicGradient,DarcyFlow,maxDistance
W4234930829,A4234930829,32.097415999999996,-96.331647,-999999,True,863,890,Partial,1.3333333333333333,Default,Nacatoch,True,703,Measured,974,Measured,4.98,Default,1e-06,Default,0.1,Default,31346.2187503722,1431.0,21.905114430728307,271,1349.5800000000004,0.000271,19.199723185053585,0.001,0.004980000000000001,31.054270169755817
W4234982900,A4234982900,32.097151000000004,-96.35426,-999999,True,830,921,Partial,1.3333333333333333,Default,Nacatoch,True,717,Measured,1009,Measured,4.98,Default,1e-06,Default,0.1,Default,3110.4791667035997,487.0,6.38702087618809,292,1454.16,0.000292,5.8610452577686285,0.001,0.004980000000000001,38.36673394943611
W4234981269,A4234981269,32.097148,-96.374423,-999999,True,798,823,Partial,1.3333333333333333,Default,Nacatoch,True,672,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,14564.229166839605,1553.0,9.378125670856154,290,1444.2,0.00029,12.661136703914107,0.001,0.004980000000000001,79.21753592636202
W4234934788,A4234934788,32.097126,-96.327309,-999999,True,800,1000,Partial,1.3333333333333333,Default,Nacatoch,True,718,Measured,982,Measured,4.98,Default,1e-06,Default,0.1,Default,512330.72917275,910.0,563.0008012887363,264,1314.72,0.000264,78.59844054630555,0.001,0.004980000000000001,1.6330842389917897
W4234982910,A4234982910,32.097003,-96.359767,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,727,Measured,1018,Measured,4.98,Default,1e-06,Default,0.1,Default,5390.0000000639975,974.0,5.533880903556467,291,1449.18,0.000291,7.707326030554733,0.001,0.004980000000000001,84.2562830718745
W4234980845,A4234980845,32.096994,-96.37324100000001,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,670,Measured,962,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,292,1454.16,0.000292,,0.001,0.004980000000000001,
W4234902487,A4234902487,32.096942999999996,-96.33349,-999999,True,854,884,Partial,1.3333333333333333,Default,Nacatoch,True,707,Measured,980,Measured,4.98,Default,1e-06,Default,0.1,Default,89041.67708439061,2740.0,32.49696243955861,273,1359.5400000000004,0.000273,32.22799951806086,0.001,0.004980000000000001,39.57121019245894
W4234902486,A4234902486,32.096942,-96.331975,-999999,True,806,836,Partial,1.3333333333333333,Default,Nacatoch,True,703,Measured,974,Measured,4.98,Default,1e-06,Default,0.1,Default,92219.53125109505,2375.0,38.82927631625054,271,1349.5800000000004,0.000271,32.918569688226604,0.001,0.004980000000000001,29.238383903349405
W4234980076,A4234980076,32.096909000000004,-96.330889,-999999,True,846,868,Partial,1.3333333333333333,Default,Nacatoch,True,709,Measured,979,Measured,4.98,Default,1e-06,Default,0.1,Default,24558.18750029159,1645.0,14.928989361879387,270,1344.6,0.00027,17.028422864101408,0.001,0.004980000000000001,50.29703348102895
W4234934781,A4234934781,32.096858000000005,-96.327108,-999999,True,800,1000,Partial,1.3333333333333333,Default,Nacatoch,True,718,Measured,982,Measured,4.98,Default,1e-06,Default,0.1,Default,337054.6666706688,670.0,503.06666667264005,264,1314.72,0.000264,63.75247105998827,0.001,0.004980000000000001,1.4398067943992336
W4234980847,A4234980847,32.096702,-96.371502,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,685,Measured,979,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,294,1464.12,0.000294,,0.001,0.004980000000000001,
W4234981280,A4234981280,32.096614,-96.375479,-999999,True,798,824,Partial,1.3333333333333333,Default,Nacatoch,True,667,Measured,955,Measured,4.98,Default,1e-06,Default,0.1,Default,57858.281250686974,1553.0,37.25581535781519,288,1434.2400000000002,0.000288,25.296617605652102,0.001,0.004980000000000001,21.835500670523356
W4234982888,A4234982888,32.096612,-96.35949699999999,-999999,True,900,1086,Partial,1.3333333333333333,Default,Nacatoch,True,727,Measured,1018,Measured,4.98,Default,1e-06,Default,0.1,Default,1852.8125000219995,366.0,5.062329235032785,291,1449.18,0.000291,4.550978443173189,0.001,0.004980000000000001,36.40584979279997
W4234920177,A4234920177,32.096588,-96.355429,-999999,True,865,925,Partial,1.3333333333333333,Default,Nacatoch,True,724,Measured,1016,Measured,4.98,Default,1e-06,Default,0.1,Default,23485.8020836122,944.0,24.879027630945124,292,1454.16,0.000292,16.014484981679267,0.001,0.004980000000000001,20.324599514396503
W4234930104,A4234930104,32.096577,-96.379421,-999999,True,750,775,Partial,1.3333333333333333,Default,Nacatoch,True,650,Measured,929,Measured,4.98,Default,1e-06,Default,0.1,Default,8023.2395834286,821.0,9.772520808073812,279,1389.42,0.000279,9.590684926245453,0.001,0.004980000000000001,40.243577513772706
W4234982836,A4234982836,32.096352,-96.327381,-999999,True,838,870,Partial,1.3333333333333333,Default,Nacatoch,True,719,Measured,983,Measured,4.98,Default,1e-06,Default,0.1,Default,104403.177084573,1614.0,64.68598332377509,264,1314.72,0.000264,35.485964636503745,0.001,0.004980000000000001,12.896058631363147
W4234980251,A4234980251,32.096340000000005,-96.324668,-999999,True,850,878,Partial,1.3333333333333333,Default,Nacatoch,True,714,Measured,974,Measured,4.98,Default,1e-06,Default,0.1,Default,130331.3229182142,2408.0,54.12430353746437,260,1294.8000000000004,0.00026000000000000003,39.95059681247953,0.001,0.004980000000000001,21.121586696753745
W4234934895,A4234934895,32.096273,-96.366561,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,692,Measured,988,Measured,4.98,Default,1e-06,Default,0.1,Default,632881.4479241811,3622.0,174.73259191722286,296,1474.0800000000004,0.000296,82.50011888782224,0.001,0.004980000000000001,12.136421046484568
W4234982839,A4234982839,32.096252,-96.330855,-999999,True,886,908,Partial,1.3333333333333333,Default,Nacatoch,True,713,Measured,981,Measured,4.98,Default,1e-06,Default,0.1,Default,18595.5000002208,395.0,47.077215190432405,268,1334.64,0.000268,14.876409629284467,0.001,0.004980000000000001,5.352871221293469
W4234980848,A4234980848,32.096113,-96.372556,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,686,Measured,978,Measured,4.98,Default,1e-06,Default,0.1,Default,8230.979166764399,974.0,8.45069729647269,292,1454.16,0.000292,9.495817147320537,0.001,0.004980000000000001,56.494728169268036
W4234920135,A4234920135,32.095988,-96.366116,-999999,True,801,814,Partial,1.3333333333333333,Default,Nacatoch,True,700,Measured,995,Measured,4.98,Default,1e-06,Default,0.1,Default,261476.7604197714,3351.0,78.02947192473034,295,1469.1,0.000295,53.120824982042244,0.001,0.004980000000000001,22.91586863398016
W4234980592,A4234980592,32.095971,-96.37518299999999,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,674,Measured,964,Measured,4.98,Default,1e-06,Default,0.1,Default,14350.875000170401,1098.0,13.070013661357374,290,1444.2,0.00029,12.568315875923936,0.001,0.004980000000000001,41.717819423462245
W4234980994,A4234980994,32.095958,-96.38595699999999,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,570,Measured,862,Measured,4.98,Default,1e-06,Default,0.1,Default,14272.270833502795,974.0,14.65325547587556,292,1454.16,0.000292,12.49106908334308,0.001,0.004980000000000001,33.79393125034542
W4234930102,A4234930102,32.095813,-96.37975300000001,-999999,True,741,760,Partial,1.3333333333333333,Default,Nacatoch,True,643,Measured,923,Measured,4.98,Default,1e-06,Default,0.1,Default,4895.916666724799,487.0,10.053216974794248,280,1394.4,0.00028,7.490143876118363,0.001,0.004980000000000001,24.369432601219522
W4234982362,A4234982362,32.095607,-96.36748399999999,-999999,True,738,760,Partial,1.3333333333333333,Default,Nacatoch,True,694,Measured,992,Measured,4.98,Default,1e-06,Default,0.1,Default,440958.1458385694,6000.0,73.49302430642823,298,1484.0400000000004,0.000298,68.63349409600886,0.001,0.004980000000000001,41.663891031974295
W4234980565,A4234980565,32.095599,-96.376577,-999999,True,783,806,Partial,1.3333333333333333,Default,Nacatoch,True,665,Measured,951,Measured,4.98,Default,1e-06,Default,0.1,Default,774.8125000092,62.0,12.4969758066,286,1424.2800000000002,0.000286,3.0112933936173283,0.001,0.004980000000000001,3.774250196076257
W4234982800,A4234982800,32.095515,-96.36414,-999999,True,813,820,Partial,1.3333333333333333,Default,Nacatoch,True,724,Measured,1015,Measured,4.98,Default,1e-06,Default,0.1,Default,605246.4687571874,9843.0,61.49004051175326,291,1449.18,0.000291,81.36905682773656,0.001,0.004980000000000001,76.94219889812062
W4234930105,A4234930105,32.095384,-96.381842,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,627,Measured,911,Measured,4.98,Default,1e-06,Default,0.1,Default,12127.500000143998,974.0,12.451232033002055,284,1414.3200000000004,0.000284,11.677782915921853,0.001,0.004980000000000001,38.28906997754653
W4234982908,A4234982908,32.09536,-96.354235,-999999,True,875,925,Partial,1.3333333333333333,Default,Nacatoch,True,727,Measured,1017,Measured,4.98,Default,1e-06,Default,0.1,Default,7209.125000085601,487.0,14.803131417013553,290,1444.2,0.00029,8.920384803619699,0.001,0.004980000000000001,17.800492003127424
W4234980630,A4234980630,32.095331,-96.374712,-999999,True,780,801,Partial,1.3333333333333333,Default,Nacatoch,True,676,Measured,965,Measured,4.98,Default,1e-06,Default,0.1,Default,26523.291666981597,1280.0,20.72132161482937,289,1439.22,0.00028900000000000003,17.104877529550375,0.001,0.004980000000000001,31.293044808345837
W4234934793,A4234934793,32.095282,-96.365832,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,709,Measured,1003,Measured,4.98,Default,1e-06,Default,0.1,Default,657467.7083411402,3713.0,177.07183095640727,294,1464.12,0.000294,84.37274394024054,0.001,0.004980000000000001,12.185535694897908
W4234982359,A4234982359,32.095182,-96.36829300000001,-999999,True,0,806,Partial,1.3333333333333333,Default,Nacatoch,True,691,Measured,992,Measured,4.98,Default,1e-06,Default,0.1,Default,13475.000000159995,366.0,36.816939891147534,301,1498.98,0.000301,11.955903985494022,0.001,0.004980000000000001,6.704517257041623
W4234980248,A4234980248,32.095178000000004,-96.324173,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,714,Measured,973,Measured,4.98,Default,1e-06,Default,0.1,Default,8320.812500098798,487.0,17.08585728973059,259,1289.8200000000004,0.000259,10.134439993546556,0.001,0.004980000000000001,14.226554349968186
W4234982838,A4234982838,32.095081,-96.32655600000001,-999999,True,864,896,Partial,1.3333333333333333,Default,Nacatoch,True,717,Measured,979,Measured,4.98,Default,1e-06,Default,0.1,Default,35613.302083756185,487.0,73.12793035678891,262,1304.7600000000002,0.000262,20.811504791992096,0.001,0.004980000000000001,4.406443145354341
W4234980074,A4234980074,32.095013,-96.33079599999999,-999999,True,828,860,Partial,1.3333333333333333,Default,Nacatoch,True,720,Measured,988,Measured,4.98,Default,1e-06,Default,0.1,Default,31997.5104170466,1645.0,19.45137411370614,268,1334.64,0.000268,19.506060275146865,0.001,0.004980000000000001,39.00646040370525
W4234934792,A4234934792,32.095002,-96.368654,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,691,Measured,992,Measured,4.98,Default,1e-06,Default,0.1,Default,673160.4687579932,3410.0,197.40776209911823,301,1498.98,0.000301,84.37517340977399,0.001,0.004980000000000001,10.548621371308677
W4234982895,A4234982895,32.095,-96.358496,-999999,True,863,879,Partial,1.3333333333333333,Default,Nacatoch,True,739,Measured,1026,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,287,1429.2600000000002,0.00028700000000000004,,0.001,0.004980000000000001,
W4234980118,A4234980118,32.094891,-96.427021,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,166,Measured,462,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,296,1474.0800000000004,0.000296,0.6666666666666666,0.001,0.004980000000000001,
W4234982894,A4234982894,32.094683,-96.360282,-999999,True,880,895,Partial,1.3333333333333333,Default,Nacatoch,True,749,Measured,1035,Measured,4.98,Default,1e-06,Default,0.1,Default,73455.59375087215,1918.0,38.298015511403634,286,1424.2800000000002,0.000286,28.60042617681016,0.001,0.004980000000000001,25.60002452802006
W4234920163,A4234920163,32.094615000000005,-96.362557,-999999,True,822,832,Partial,1.3333333333333333,Default,Nacatoch,True,751,Measured,1039,Measured,4.98,Default,1e-06,Default,0.1,Default,3132.9375000371997,487.0,6.4331365503843925,288,1434.2400000000002,0.000288,5.922077913025897,0.001,0.004980000000000001,37.627217950577446
W4234934281,A4234934281,32.094584999999995,-96.37868900000001,-999999,True,734,762,Partial,1.3333333333333333,Default,Nacatoch,True,653,Measured,940,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,287,1429.2600000000002,0.00028700000000000004,,0.001,0.004980000000000001,
W4234934754,A4234934754,32.094438000000004,-96.38585,-999999,True,805,825,Partial,1.3333333333333333,Default,Nacatoch,True,583,Measured,874,Measured,4.98,Default,1e-06,Default,0.1,Default,822373.6354264312,3987.0,206.2637660964212,291,1449.18,0.000291,94.84706374704349,0.001,0.004980000000000001,11.272412704666511
W4234930103,A4234930103,32.09442,-96.381179,-999999,True,730,754,Partial,1.3333333333333333,Default,Nacatoch,True,628,Measured,914,Measured,4.98,Default,1e-06,Default,0.1,Default,19662.27083356681,1280.0,15.361149088724067,286,1424.2800000000002,0.000286,14.80810401001238,0.001,0.004980000000000001,40.870209399777934
W4234982361,A4234982361,32.094359999999995,-96.370064,-999999,True,0,813,Partial,1.3333333333333333,Default,Nacatoch,True,692,Measured,988,Measured,4.98,Default,1e-06,Default,0.1,Default,13475.000000159995,366.0,36.816939891147534,296,1474.0800000000004,0.000296,12.056148685140785,0.001,0.004980000000000001,6.615433722670668
W4234980986,A4234980986,32.09431,-96.386202,-999999,True,820,843,Partial,1.3333333333333333,Default,Nacatoch,True,575,Measured,868,Measured,4.98,Default,1e-06,Default,0.1,Default,31031.8020837018,1522.0,20.38883185525743,293,1459.14,0.000293,18.373032415432625,0.001,0.004980000000000001,37.73911750434252
W4234980073,A4234980073,32.09407,-96.330849,-999999,True,858,888,Partial,1.3333333333333333,Default,Nacatoch,True,718,Measured,985,Measured,4.98,Default,1e-06,Default,0.1,Default,25119.645833631603,1645.0,15.270301418621033,267,1329.66,0.000267,17.31801946247517,0.001,0.004980000000000001,48.72614442265779
W4234981002,A4234981002,32.094028,-96.384349,-999999,True,829,848,Partial,1.3333333333333333,Default,Nacatoch,True,603,Measured,893,Measured,4.98,Default,1e-06,Default,0.1,Default,9853.593750117,488.0,20.19179047155123,290,1444.2,0.00029,10.421107968582572,0.001,0.004980000000000001,13.602686742933969
W4234933924,A4234933924,32.093973,-96.381738,-999999,True,731,748,Partial,1.3333333333333333,Default,Nacatoch,True,628,Measured,916,Measured,4.98,Default,1e-06,Default,0.1,Default,162620.79166859758,5360.0,30.33969993817119,288,1434.2400000000002,0.000288,42.40045800744528,0.001,0.004980000000000001,83.72320648045225
W4234934280,A4234934280,32.093964,-96.37987199999999,-999999,True,739,766,Partial,1.3333333333333333,Default,Nacatoch,True,642,Measured,930,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,288,1434.2400000000002,0.000288,,0.001,0.004980000000000001,
W4234933804,A4234933804,32.093909000000004,-96.364023,-999999,True,867,877,Partial,1.3333333333333333,Default,Nacatoch,True,763,Measured,1051,Measured,4.98,Default,1e-06,Default,0.1,Default,499243.13542259455,9410.0,53.05453086318752,288,1434.2400000000002,0.000288,74.28521151736777,0.001,0.004980000000000001,84.04039894237482
W4234982907,A4234982907,32.093877,-96.35704799999999,-999999,True,905,976,Partial,1.3333333333333333,Default,Nacatoch,True,757,Measured,1044,Measured,4.98,Default,1e-06,Default,0.1,Default,17068.333333536,883.0,19.32993582506908,287,1429.2600000000002,0.00028700000000000004,13.7749139369852,0.001,0.004980000000000001,23.633268843714486
W4234934752,A4234934752,32.093856,-96.386922,-999999,True,810,820,Partial,1.3333333333333333,Default,Nacatoch,True,564,Measured,858,Measured,4.98,Default,1e-06,Default,0.1,Default,364942.30208766647,884.0,412.830658470211,294,1464.12,0.000294,62.86196174423217,0.001,0.004980000000000001,2.118272996162476
W4234920173,A4234920173,32.093599,-96.36160500000001,-999999,True,865,925,Partial,1.3333333333333333,Default,Nacatoch,True,773,Measured,1054,Measured,4.98,Default,1e-06,Default,0.1,Default,112768.90625133901,2680.0,42.077950093783215,281,1399.38,0.000281,35.747208145787845,0.001,0.004980000000000001,31.365591866875405
W4234934753,A4234934753,32.093587,-96.385028,-999999,True,824,840,Partial,1.3333333333333333,Default,Nacatoch,True,595,Measured,887,Measured,4.98,Default,1e-06,Default,0.1,Default,858857.1979268647,4201.0,204.44113257007012,292,1454.16,0.000292,96.76190935186376,0.001,0.004980000000000001,11.90769904220636
W4234980082,A4234980082,32.093512,-96.333974,-999999,True,870,892,Partial,1.3333333333333333,Default,Nacatoch,True,703,Measured,974,Measured,4.98,Default,1e-06,Default,0.1,Default,31997.5104170466,1645.0,19.45137411370614,271,1349.5800000000004,0.000271,19.397919503839642,0.001,0.004980000000000001,39.41188769161983
W4234920133,A4234920133,32.093503999999996,-96.364514,-999999,True,875,889,Partial,1.3333333333333333,Default,Nacatoch,True,767,Measured,1055,Measured,4.98,Default,1e-06,Default,0.1,Default,7635.8333334240015,487.0,15.679329226743329,288,1434.2400000000002,0.000288,9.210805250306818,0.001,0.004980000000000001,16.81931186671879
W4234933796,A4234933796,32.093463,-96.364933,-999999,True,777,787,Partial,1.3333333333333333,Default,Nacatoch,True,767,Measured,1055,Measured,4.98,Default,1e-06,Default,0.1,Default,389332.05208795646,9101.0,42.77904099417169,288,1434.2400000000002,0.000288,65.60113145350017,0.001,0.004980000000000001,100.09089796658634
W4234982909,A4234982909,32.093340000000005,-96.359817,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,769,Measured,1052,Measured,4.98,Default,1e-06,Default,0.1,Default,10577.875000125601,974.0,10.860241273229567,283,1409.34,0.000283,10.928000833223908,0.001,0.004980000000000001,43.34174298709305
W4234920183,A4234920183,32.093334000000006,-96.358248,-999999,True,910,989,Partial,1.3333333333333333,Default,Nacatoch,True,768,Measured,1053,Measured,4.98,Default,1e-06,Default,0.1,Default,13081.979166821999,762.0,17.167951662496062,285,1419.3000000000004,0.000285,12.105950454144564,0.001,0.004980000000000001,22.884750600393524
W4234934755,A4234934755,32.093313,-96.387986,-999999,True,794,806,Partial,1.3333333333333333,Default,Nacatoch,True,556,Measured,852,Measured,4.98,Default,1e-06,Default,0.1,Default,800061.2812594997,3926.0,203.78534927649,296,1474.0800000000004,0.000296,92.7581451361773,0.001,0.004980000000000001,11.404049447572792
W4234920172,A4234920172,32.093258,-96.362426,-999999,True,880,893,Partial,1.3333333333333333,Default,Nacatoch,True,775,Measured,1057,Measured,4.98,Default,1e-06,Default,0.1,Default,9612.1666667808,883.0,10.885805964644167,282,1404.36,0.000282,10.437556749254007,0.001,0.004980000000000001,39.34149061444705
W4234980435,A4234980435,32.093182,-96.437728,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,74,Measured,354,Measured,4.98,Default,1e-06,Default,0.1,Default,38134.250000452805,974.0,39.152207392662014,280,1394.4,0.00028,20.83176954699363,0.001,0.004980000000000001,13.530485638029111
W4234934830,A4234934830,32.093102,-96.383324,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,612,Measured,903,Measured,4.98,Default,1e-06,Default,0.1,Default,74292.16666754878,3044.0,24.406099430863595,291,1449.18,0.000291,28.514700406614413,0.001,0.004980000000000001,60.67781079582317
W4234934756,A4234934756,32.092991999999995,-96.386173,-999999,True,804,824,Partial,1.3333333333333333,Default,Nacatoch,True,576,Measured,869,Measured,4.98,Default,1e-06,Default,0.1,Default,842552.4479266722,3926.0,214.60836676685486,293,1459.14,0.000293,95.67539699662147,0.001,0.004980000000000001,10.822364899519016
W4234983161,A4234983161,32.09298,-96.383657,-999999,True,812,842,Partial,1.3333333333333333,Default,Nacatoch,True,604,Measured,895,Measured,4.98,Default,1e-06,Default,0.1,Default,18668.489583555,1065.0,17.529098200521126,291,1449.18,0.000291,14.305573168735394,0.001,0.004980000000000001,31.0162416400253
W4234920171,A4234920171,32.092915999999995,-96.363264,-999999,True,900,966,Partial,1.3333333333333333,Default,Nacatoch,True,784,Measured,1068,Measured,4.98,Default,1e-06,Default,0.1,Default,19263.635416895402,1004.0,19.186887865433665,284,1414.3200000000004,0.000284,14.708946118280453,0.001,0.004980000000000001,26.470306889200486
W4234920182,A4234920182,32.092826,-96.359284,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,773,Measured,1056,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,283,1409.34,0.000283,0.6666666666666666,0.001,0.004980000000000001,
W4234982558,A4234982558,32.092659999999995,-96.328011,-999999,True,815,825,Partial,1.3333333333333333,Default,Nacatoch,True,707,Measured,969,Measured,4.98,Default,1e-06,Default,0.1,Default,280336.1458366629,4019.0,69.75271108152846,262,1304.7600000000002,0.000262,58.363631309088134,0.001,0.004980000000000001,26.850054324241565
W4234934829,A4234934829,32.092588,-96.384286,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,606,Measured,899,Measured,4.98,Default,1e-06,Default,0.1,Default,74814.32291755502,3042.0,24.593794515961548,293,1459.14,0.000293,28.51690190467191,0.001,0.004980000000000001,60.59342305425551
W4234980098,A4234980098,32.092479,-96.429847,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,146,Measured,433,Measured,4.98,Default,1e-06,Default,0.1,Default,34552.145833743605,1098.0,31.468256679183607,287,1429.2600000000002,0.00028700000000000004,19.5872437253554,0.001,0.004980000000000001,18.578964716246155
W4234934757,A4234934757,32.0924,-96.38731899999999,-999999,True,790,806,Partial,1.3333333333333333,Default,Nacatoch,True,566,Measured,861,Measured,4.98,Default,1e-06,Default,0.1,Default,865375.7291769426,3926.0,220.4217343802706,295,1469.1,0.000295,96.63328648361843,0.001,0.004980000000000001,10.64223639617401
W4234920181,A4234920181,32.092183,-96.360608,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,783,Measured,1064,Measured,4.98,Default,1e-06,Default,0.1,Default,6580.291666744801,974.0,6.755946269758523,281,1399.38,0.000281,8.659351631634374,0.001,0.004980000000000001,67.35203368434424
W4234980571,A4234980571,32.092177,-96.380113,-999999,True,841,862,Partial,1.3333333333333333,Default,Nacatoch,True,645,Measured,936,Measured,4.98,Default,1e-06,Default,0.1,Default,20397.78125024219,1280.0,15.935766601751714,291,1449.18,0.000291,14.952098626684675,0.001,0.004980000000000001,40.1393648199935
W4234934841,A4234934841,32.092112,-96.385195,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,599,Measured,892,Measured,4.98,Default,1e-06,Default,0.1,Default,81540.59375096817,3044.0,26.787317263787184,293,1459.14,0.000293,29.770567377062047,0.001,0.004980000000000001,55.92430679632924
W4234980080,A4234980080,32.092092,-96.333783,-999999,True,832,854,Partial,1.3333333333333333,Default,Nacatoch,True,691,Measured,961,Measured,4.98,Default,1e-06,Default,0.1,Default,47448.8437505634,1645.0,28.84428191523611,270,1344.6,0.00027,23.660747547308176,0.001,0.004980000000000001,27.338545233550235
W4234980071,A4234980071,32.091964000000004,-96.32955,-999999,True,844,870,Partial,1.3333333333333333,Default,Nacatoch,True,695,Measured,959,Measured,4.98,Default,1e-06,Default,0.1,Default,51861.90625061579,2193.0,23.648840059560325,264,1314.72,0.000264,25.01506446944739,0.001,0.004980000000000001,41.906990343254805
W4234980624,A4234980624,32.091843,-96.37244,-999999,True,818,839,Partial,1.3333333333333333,Default,Nacatoch,True,702,Measured,995,Measured,4.98,Default,1e-06,Default,0.1,Default,23272.447916942998,1280.0,18.181599935111716,293,1459.14,0.000293,15.91452488329402,0.001,0.004980000000000001,35.746878481596454
W4234934840,A4234934840,32.091688,-96.386127,-999999,True,780,920,Partial,1.3333333333333333,Default,Nacatoch,True,577,Measured,872,Measured,4.98,Default,1e-06,Default,0.1,Default,83786.42708432817,3045.0,27.516068007989546,295,1469.1,0.000295,30.07513733854947,0.001,0.004980000000000001,54.893417931328045
W4234980567,A4234980567,32.091071,-96.382305,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,626,Measured,919,Measured,4.98,Default,1e-06,Default,0.1,Default,12295.937500146,1036.0,11.868665540681464,293,1459.14,0.000293,11.576928856427774,0.001,0.004980000000000001,43.65218016078776
W4234980161,A4234980161,32.090747,-96.377534,-999999,True,760,800,Partial,1.3333333333333333,Default,Nacatoch,True,668,Measured,960,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,292,1454.16,0.000292,,0.001,0.004980000000000001,
W4234980072,A4234980072,32.090639,-96.331502,-999999,True,850,874,Partial,1.3333333333333333,Default,Nacatoch,True,685,Measured,951,Measured,4.98,Default,1e-06,Default,0.1,Default,22357.2708335988,1645.0,13.591046099452155,266,1324.68,0.000266,16.370203399005906,0.001,0.004980000000000001,54.17932998384311
W4234980427,A4234980427,32.090351,-96.443162,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,69,Measured,300,Measured,4.98,Default,1e-06,Default,0.1,Default,7411.250000087999,974.0,7.609086242390143,231,1150.38,0.000231,10.127628942897315,0.001,0.004980000000000001,50.00822178349611
W4234980158,A4234980158,32.090239000000004,-96.378734,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,664,Measured,957,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,293,1459.14,0.000293,0.6666666666666666,0.001,0.004980000000000001,
W4234980608,A4234980608,32.090070000000004,-96.373145,-999999,True,0,0,NotScreened,1.3333333333333333,Default,Nacatoch,True,708,Measured,1000,Measured,4.98,Default,1e-06,Default,0.1,Default,14227.354166835601,1036.0,13.732967342505406,292,1454.16,0.000292,12.471454173336847,0.001,0.004980000000000001,37.988765751483875
W4234980163,A4234980163,32.090002,-96.377072,-999999,True,760,800,Partial,1.3333333333333333,Default,Nacatoch,True,675,Measured,968,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,293,1459.14,0.000293,,0.001,0.004980000000000001,
W4234980156,A4234980156,32.089719,-96.37946099999999,-999999,True,760,800,Partial,1.3333333333333333,Default,Nacatoch,True,658,Measured,952,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,294,1464.12,0.000294,0.6666666666666666,0.001,0.004980000000000001,
W4234980177,A4234980177,32.089509,-96.380613,-999999,True,0,883,Partial,1.3333333333333333,Default,Nacatoch,True,643,Measured,937,Measured,4.98,Default,1e-06,Default,0.1,Default,182625000.0,3652.5,50000.0,294,1464.12,0.000294,,0.001,0.004980000000000001,
W4234980165,A4234980165,32.08947,-96.378107,-999999,True,0,883,Partial,1.3333333333333333,Default,Nacatoch,True,665,Measured,959,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,294,1464.12,0.000294,0.6666666666666666,0.001,0.004980000000000001,
W4234980185,A4234980185,32.08927,-96.371802,-999999,True,760,800,Partial,1.3333333333333333,Default,Nacatoch,True,717,Measured,1009,Measured,4.98,Default,1e-06,Default,0.1,Default,0.0,0.0,,292,1454.16,0.000292,0.6666666666666666,0.001,0.004980000000000001,
